Public_Food_Key,foodName,calories,protein,fat,transFat,carbohydrates,sugar,dietaryFiber,cholesterol,sodium,calcium,iron,vitaminC
F001885,"Bream, fillet, steamed, no added fat",581,22.4,5.4,2,0,0,0,85,82,25,0.4,2
F003973,"Flathead, flesh, raw",395,21.1,1,2,0,0,0,57,97,63,0.2,1
F003970,"Flathead, flesh, baked, no added fat",541,28.8,1.4,,0,0,0,78,133,86,0.27,1
F003974,"Flathead, flesh, steamed, no added fat",487,26.1,1.2,2,0,0,0,78,91,45,0.4,1
F004202,"Gemfish, flesh, raw",335,14,2.6,2,0.1,0.1,0,39,40,11,0.38,0
F004201,"Gemfish, flesh, baked, no added fat",460,19.2,3.6,,0.1,0.1,0,53,54,16,0.52,0
F004203,"Gemfish, flesh, steamed, no added fat",569,26.4,3.1,2,0.3,0.3,0,55,72,10,0.65,0
F004811,"Kingfish, yellowtail, aquacultured, fillet, with skin, raw",858,22.9,12.7,0.9,0,0,0,70,36,117,0.47,0
F004810,"Kingfish, yellowtail, aquacultured, fillet, with skin, grilled, no added fat","1,175",31.3,17.4,,0,0,0,95,49,160,0.64,0
F004812,"Kingfish, yellowtail, aquacultured, fillet, with skin, steamed, no added fat","1,021",27.2,15.1,,0,0,0,83,36,139,0.56,0
F005268,"Mackerel, raw",561,19.3,6.3,0.1,0,0,0,76,59,11,0.44,2
F005267,"Mackerel, grilled, no added fat",768,26.4,8.6,,0,0,0,104,81,15,0.6,2
F005270,"Mackerel, steamed, no added fat",668,23,7.5,,0,0,0,90,60,13,0.52,1
F005659,"Milkfish, aquacultured, flesh, raw",795,23.4,10.7,1.9,0,0,0,74,84,18,0.4,0
F005658,"Milkfish, aquacultured, flesh, grilled, no added fat","1,089",32,14.7,,0,0,0,101,115,25,0.55,0
F005660,"Milkfish, aquacultured, flesh, steamed, no added fat",946,27.8,12.8,,0,0,0,88,85,22,0.48,0
F005824,"Morwong, fillet, raw",544,19.4,5.8,2,0,0,0,63,89,55,0.4,0
F005823,"Morwong, fillet, grilled, no added fat",745,26.5,7.9,,0,0,0,86,122,75,0.55,0
F005825,"Morwong, fillet, steamed, no added fat",528,23,3.7,2,0,0,0,70,86,24,0.4,0
F005922,"Mullet, yelloweye, fillet, raw",549,19.2,6,2,0,0,0,95,131,53,0.4,0
F005921,"Mullet, yelloweye, fillet, baked, no added fat",752,26.4,8.2,,0,0,0,130,179,73,0.55,0
F005923,"Mullet, yelloweye, fillet, steamed, no added fat",559,22,5,2,0,0,0,91,144,40,0.6,0
F005930,"Mulloway, flesh, raw",435,20.6,2.3,2,0,0,0,63,54,26,0.4,1
F005926,"Mulloway, flesh, baked, no added fat",595,28.2,3.2,,0,0,0,86,74,36,0.55,1
F005932,"Mulloway, flesh, steamed, no added fat",540,23.2,3.9,2,0,0,0,83,63,30,0.6,1
F007827,"Salmon, Atlantic, fillet, raw",965,20.5,16.7,3.2,0,0,0,63,32,48,0.31,0
F007826,"Salmon, Atlantic, fillet, grilled, no added fat","1,078",22.9,18.6,,0,0,0,71,36,54,0.35,0
F007828,"Salmon, Atlantic, fillet, steamed, no added fat","1,135",24.1,19.6,,0,0,0,74,32,57,0.37,0
F007849,"Salmon, Pacific King, fillet, skinless, raw","1,149",18.1,22.8,0.3,0,0,0,63,30,9,0.23,2
F007848,"Salmon, Pacific King, fillet, skinless, grilled, no added fat","1,284",20.2,25.4,,0,0,0,70,33,10,0.26,2
F007850,"Salmon, Pacific King, fillet, steamed, no added fat","1,352",21.3,26.8,,0,0,0,74,30,10,0.27,2
F007973,"Sardine, Australian, whole, raw",442,19.7,2.9,0.2,0,0,0,129,665,725,3.95,0
F007972,"Sardine, Australian, whole, fried, no added fat",444,22,1.9,,0,0,0,162,794,872,6.1,0
F008775,"Sprat, blue, wild caught, flesh, skin & bones, raw",378,18.7,1.6,0.2,0,0,0,138,675,742,5.18,0
F008774,"Sprat, blue, wild caught, flesh, skin & bones, fried, no added fat",444,22,1.9,,0,0,0,162,794,872,6.1,0
F008237,"Shark, fillet, without skin, raw",434,24.6,0.4,0,0,0,0,61,180,10,0.16,0
F008236,"Shark, fillet, without skin, baked, no added fat",595,33.8,0.6,,0,0,0,84,246,13,0.22,0
F008238,"Shark, fillet, without skin, steamed, no added fat",488,27.7,0.5,,0,0,0,69,162,9,0.14,0
F008233,"Shark, battered, deep-fried, takeaway outlet","1,090",15.5,14.5,2,16.5,1.5,1.3,29,295,11,0.4,0
F008263,"Silver perch, aquacultured, raw",924,19.5,16,2.3,0,0,0,74,70,18,0.4,0
F008258,"Silver perch, aquacultured, baked, no added fat","1,266",26.7,22,,0,0,0,101,96,25,0.55,0
F008264,"Silver perch, aquacultured, steamed, no added fat","1,100",23.2,19.1,,0,0,0,88,71,22,0.48,0
F008359,"Snapper, fillet, raw",404,20.3,1.6,2,0,0,0,61,85,123,0.3,1
F008358,"Snapper, fillet, baked, no added fat",554,27.8,2.2,,0,0,0,84,116,168,0.41,1
F008360,"Snapper, fillet, steamed, no added fat",554,27.8,2.2,,0,0,0,84,93,135,0.33,1
F009163,"Tilapia, fillet, raw",477,18.5,4.4,2.2,0,0,0,74,84,18,0.4,0
F009161,"Tilapia, fillet, baked, no added fat",654,25.3,6,,0,0,0,101,115,25,0.55,0
F009164,"Tilapia, fillet, steamed, no added fat",568,22,5.2,,0,0,0,88,85,22,0.48,0
F009268,"Trout, ocean, aquacultured, fillet, without skin, raw","1,205",17.4,24.6,0.5,0,0,0,109,247,73,0.35,1
F009267,"Trout, ocean, aquacultured, fillet, without skin, baked, no added fat","1,651",23.8,33.7,,0,0,0,149,338,100,0.47,1
F009269,"Trout, ocean, aquacultured, fillet, without skin, steamed, no added fat","1,435",20.7,29.3,,0,0,0,130,250,87,0.41,1
F009271,"Trout, rainbow, aquacultured, raw",645,19.6,8.4,2.3,0,0,0,63,70,48,0.31,0
F009270,"Trout, rainbow, aquacultured, baked, no added fat",883,26.8,11.6,,0,0,0,87,96,66,0.43,0
F009273,"Trout, rainbow, aquacultured, steamed, no added fat",767,23.3,10,,0,0,0,75,71,57,0.37,0
F009303,"Tuna, yellowfin, flesh, raw",435,23.4,1,2,0,0,0,45,37,16,0.73,1
F009302,"Tuna, yellowfin, flesh, baked, no added fat",596,32,1.4,,0,0,0,62,51,22,1,1
F009304,"Tuna, yellowfin, flesh, steamed, no added fat",518,27.8,1.2,,0,0,0,54,37,19,0.87,1
F009560,"Whiting, King George, flesh, raw",362,19.8,0.7,2,0,0,0,95,70,37,0.2,1
F009557,"Whiting, King George, flesh, baked, no added fat",517,28.2,1,,0,0,0,136,100,53,0.28,1
F009561,"Whiting, King George, flesh, steamed, no added fat",437,23.3,1.1,2,0,0,0,104,69,19,0.3,1
F003920,"Fish, eel, raw",745,18.4,11.7,0,0,0,0,126,51,20,0.5,2
F003950,"Fish, white flesh, battered, packaged frozen, baked, no added fat",820,12.2,7,2,20.6,1.6,0.5,27,383,21,0.5,0
F003954,"Fish, white flesh, crumbed, packaged frozen, baked, no added fat",856,11.8,10,2,16.7,1.7,0.5,23,383,21,0.5,0
F003907,"Fish, battered or crumbed, from takeaway outlet, deep fried, blended frying fat, ready to eat","1,006",15.2,13.2,0.8,15.2,0.6,0.1,41,406,21,0.5,0
F000002,"Abalone, black lip, aquacultured, raw",332,16.2,0.8,0.7,1.6,0.4,0,136,390,29,2.33,0
F000003,"Abalone, black lip, wild, raw",380,19.4,0.6,0.6,1.6,0.4,0,152,268,21,1.78,0
F000005,"Abalone, green lip, aquacultured, raw",345,17.1,0.8,1.4,1.6,0.4,0,139,792,58,2.6,0
F000006,"Abalone, green lip, wild, raw",363,18.7,0.5,0.7,1.6,0.4,0,174,255,19,2.15,0
F000004,"Abalone, brown lip, wild, raw",352,17.8,0.6,1.1,1.6,0.4,0,123,280,20,4.65,0
F003243,"Crab, flesh, purchased steamed or boiled",370,20.2,0.7,2.3,0,0,0,97,420,120,2.72,1
F005228,"Lobster, southern rock, wild, flesh, raw",370,20.2,0.7,0.2,0,0,0,236,283,57,0,0
F005227,"Lobster, southern rock, wild, flesh, purchased steamed or boiled",411,22.5,0.8,,0,0,0,262,283,63,0,0
F005968,"Mussel, blue, steamed",438,16,2.3,3.3,4.7,0,0,94,353,173,2.97,5
F006150,"Octopus, raw",292,14.9,1,2,0,0,0,48,230,53,5.3,5
F006146,"Octopus, boiled, no added fat",324,16.6,1.2,,0,0,0,53,204,59,5.59,4
F006288,"Oyster, native, aquacultured, raw",191,7.3,1.5,0,0.6,0,0,76,585,139,3.75,0
F006289,"Oyster, Pacific, aquacultured, raw",279,10.8,2.2,0.7,0.6,0,0,61,541,229,4.43,1
F006291,"Oyster, Sydney rock, aquacultured, raw",298,10.6,2.9,0,0.6,0,0,76,491,148,3.47,0
F006285,"Oyster, aquacultured, raw",268,10.1,2.3,,0.6,0,0,68,535,190,4.04,1
F007422,"Prawn, banana, wild, flesh, raw",247,13.2,0.6,0.1,0,0,0,507,509,20,0.14,0
F007421,"Prawn, banana, aquacultured, purchased cooked",428,23.2,0.9,0.1,0,0,0,204,805,56,0.21,0
F007424,"Prawn, brown tiger, wild, flesh, raw",432,23.4,0.9,0,0,0,0,445,273,163,0.27,0
F007423,"Prawn, black tiger, aquacultured, purchased cooked",383,20.2,1.1,0.4,0,0,0,218,918,239,1.28,0
F007431,"Prawn, endeavour, wild, flesh, raw",408,22.4,0.7,0.3,0,0,0,210,330,59,0.2,0
F007451,"Prawn, school, wild, flesh, raw",345,17.8,1.1,0.6,0,0,0,204,114,583,2.77,0
F007454,"Prawn, Western king, wild, flesh, raw",437,23.9,0.8,0.3,0,0,0,461,268,45,0.03,0
F007433,"Prawn, flesh, raw (green)",381,20.7,0.8,,0,0,0,406,345,72,0.16,0
F007432,"Prawn, flesh, cooked from raw, no added fat",507,27.1,1.2,,0,0,0,264,"1,077",185,0.93,0
F008166,"Scallop, raw",351,15.6,0.8,2,3.4,0.8,0,42,150,26,0.76,0
F008165,"Scallop, fried, no added fat",439,19.5,1,,4.2,1.1,0,52,188,32,0.95,0
F008828,"Squid or calamari, raw",328,16.7,1.2,2,0,0,0,199,284,11,1.3,1
F008825,"Squid or calamari, fried, no added fat",410,20.9,1.5,,0,0,0,249,355,14,1.62,1
F000074,"Anchovy, canned in oil, drained",762,25.4,8.9,3.2,0,0,0,77,"5,480",167,2.5,0
F003009,"Cod, smoked, raw",356,18.8,1,2,0,0,0,49,655,20,0.2,2
F003003,"Cod or hake, smoked, steamed",396,20.1,1.5,2,0,0,0,59,548,20,0.2,1
F003897,"Fish finger, crumbed, purchased frozen, raw",924,12.1,11.6,0.6,16.6,1.5,1.1,28,300,13,0.45,0
F003896,"Fish finger, crumbed, purchased frozen, grilled, no added fat","1,050",13.8,13.2,,18.9,1.7,1.2,32,341,15,0.51,0
F007853,"Salmon, pink, canned in brine, drained",579,20.7,6.2,1.1,0,0,0,74,382,191,1.14,0
F007847,"Salmon, flavoured, canned, undrained",538,15.5,5,2.7,5.5,4.1,0,74,420,102,1.07,0
F007860,"Salmon, red, canned in brine, drained",617,24.4,5.5,0.4,0,0,0,63,350,130,0.46,0
F007864,"Salmon, smoked, sliced",787,24.3,10.1,0.1,0,0,0,55,"1,015",8,0.31,0
F009285,"Tuna, canned in brine, drained",540,26.1,2.6,0.6,0,0,0,53,200,5,1.16,0
F009803,"Bar, snack, oat based, baked","1,910",8,26.7,1.2,44.8,21.2,5.7,47,170,78,2.5,0
F009293,"Tuna, flavoured, canned in oil, drained",577,18,5.8,0.9,3.3,2.5,0.3,53,430,13,1.2,0
F000333,"Bar, muesli, plain or with dried fruit","1,586",8.3,11.5,0.6,59.2,15.9,7,8,144,26,2.1,0
F009804,"Ball, snack, date based","1,389",8.8,11.7,0,45,41,9.9,0,35,100,5.9,0
F000344,"Bar, muesli, with nuts","1,861",9.4,19.9,0.8,54.2,14,6.8,4,162,29,1.85,0
F009801,"Bar, snack, with >55% nuts","2,163",18.8,34.6,0,31,15.9,6.8,0,39,99,2.3,0
F009802,"Bar, snack, with >35% nuts, added protein","1,982",25,31.9,0,20.8,15,4.8,7,270,88,3.3,0
F000337,"Bar, muesli, plain or with dried fruit, chocolate-coated","1,653",6.1,11.5,0.6,64.1,20.1,6.4,7,70,37,1.6,0
F000339,"Bar, muesli, plain or with dried fruit, yoghurt-coated","1,675",6.6,14,0,59.5,23.1,6.4,12,74,97,0.9,2
F000368,"Bar, snack, fruit filled, baked","1,400",3.9,3,0.4,71.1,31.4,4.5,12,199,22,0.3,38
F003198,"Corn chips, plain, toasted, salted","2,053",7.5,25,0.7,56,0.6,5.2,0,420,130,1.3,0
F003802,"Extruded snack, cheese flavoured","2,038",8.8,25.8,0.6,53.5,2.5,3.2,9,"1,000",190,0.3,0
F004248,"Snack, grain based, extruded, flavoured","1,934",7.4,22.6,0.5,54.2,6.6,6.9,0,320,20,1.9,0
F006030,"Noodle snack, wheat, flavoured, dry","2,080",10.4,23.6,0.6,60,1.8,1.7,0,938,23,1.98,0
F006844,"Popcorn, commercial, butter flavoured, salted","2,053",9.1,26.5,12.6,49.6,0.6,8.8,6,626,7,2.15,0
F007193,"Potato crisps or chips, plain, salted","2,140",6,33.3,0.3,45.8,0.9,3.2,0,592,21,1.2,23
F007201,"Potato crisps or chips, salt & vinegar flavoured","2,097",6.8,32.6,0.2,43.6,1.4,3.6,0,970,22,1,24
F007189,"Potato crisps or chips, flavoured (other than salt & vinegar)","2,092",6.8,32.5,1,43.6,1.4,3.6,0,664,24,1.85,24
F007198,"Potato crisps or chips, reformed, salted","2,314",5.7,34.1,1.2,55.1,1.9,2.8,0,430,54,1.25,10
F009836,"Vegetable crisps or chips, sweet potato & taro, flavoured","2,051",3,31.1,0.5,47.7,12.4,6.3,0,440,82,1.7,0
F007204,"Potato straws, French fries, plain","2,165",6.9,31,0.8,51.6,0.2,3.2,0,576,31,3.6,42
F009073,"Taco shell, from corn flour, plain","1,948",6.8,21.8,0,56.3,1.1,7.3,0,80,52,1.3,0
F008509,"Soup, broth style, with meat, instant dry mix","1,350",4.8,3.3,1.9,65.7,5.7,4.3,4,"5,020",74,0.74,0
F008508,"Soup, broth style, with meat & noodles, instant dry mix","1,520",10.8,6.3,0.3,64.1,6,2.2,10,"4,536",43,1.5,0
F008513,"Soup, chicken & noodle, cup of soup, prepared from instant dry mix with water",79,0.7,0.2,1.9,3.4,0.4,0.3,1,440,5,0.1,0
F008571,"Soup, cream variety, instant dry mix","1,628",5.3,13.2,1,59.1,8.1,6.5,3,"4,230",42,0.83,0
F008670,"Soup, vegetable, instant dry mix","1,201",6.7,2.1,5.4,58.3,10.3,3.3,3,"7,130",108,1.1,0
F008661,"Soup, vegetable & noodle, instant dry mix","1,514",8.7,6.3,1.9,65.5,16,3.9,3,"2,030",42,1.9,0
F000279,"Bar, cherry & coconut centre, dark chocolate-coated","1,785",4.4,22.4,0,52.6,48.6,4.7,2,46,50,0.88,0
F000285,"Bar, coconut cream centre, milk chocolate-coated","1,778",4.5,22.4,0.5,52.1,44.3,7.4,8,130,87,1.8,0
F000296,"Bar, honeycomb centre, milk chocolate-coated","1,772",2.6,16.2,0.5,70,64.2,0.3,0,260,76,0.9,0
F000348,"Bar, nougat & caramel centre, milk chocolate-coated","1,712",5.2,17.2,0.5,62.6,55.3,1.6,15,190,160,1.6,0
F002916,"Chocolate, compound, cooking","2,140",4,30.3,0.5,57,55.3,4.6,3,45,78,2,0
F002921,"Chocolate, dark, high cocoa solids","2,202",3.9,30.1,0.5,62.6,52,1.2,0,55,52,4.4,0
F009837,"Chocolate, dark, no added sugar","2,118",6.9,38.3,0,32.1,0.5,9.9,2,3,51,15,0
F002929,"Chocolate, milk","2,178",7.6,30.5,0.5,56,54.6,2.3,21,68,252,1.42,5
F002934,"Chocolate, milk, fondant or caramel filled","2,002",6,24.7,0.5,61.4,53.6,2,15,79,170,1.3,0
F002937,"Chocolate, milk, with dried fruit & nuts","2,080",7.8,27.9,,55.3,53.3,2.9,16,62,218,1.7,4
F002939,"Chocolate, milk, with nuts","2,325",9.9,39.5,,40.7,39.6,4.7,15,48,208,1.97,3
F002946,"Chocolate, white","2,273",7.1,34.5,0.5,54.6,54.6,0.2,20,78,230,0,0
F003097,"Confectionery, almond, chocolate-coated","2,209",9.4,33.5,,48.4,47.2,3.6,18,58,254,1.77,4
F003100,"Confectionery, chocolate centre, sugar-coated","2,032",4.8,18.8,0.5,76.7,64.9,1.8,8,55,110,1.3,0
F003105,"Confectionery, dried fruit & nuts, chocolate-coated","2,083",9.7,29.5,,49.4,46.8,3.8,10,36,161,1.63,2
F003114,"Confectionery, peanut, chocolate-coated","2,334",13.3,37.7,,41.9,37.6,4.3,14,174,183,1.75,3
F003118,"Confectionery, sultana, chocolate-coated","1,913",6.1,21.4,,61.7,60.2,2.6,15,50,192,1.55,3
F002953,"Chutney or relish, commercial",752,0.5,0.3,0,43.1,41.5,2.2,0,690,25,0.9,0
F004600,"Jam, berry","1,100",0.3,0,0,67.3,67.2,1.6,0,12,8,0.3,0
F004607,"Jam, stone fruit","1,050",0.2,0,0,64.4,64.3,0.9,0,14,5,0.2,9
F004604,"Jam, plum","1,050",0.2,0,0,64.4,64.3,0.9,0,14,5,0.2,9
F005421,"Marmalade, orange","1,060",0.1,0,0,65.5,65.4,0.8,0,33,15,0.3,2
F008777,"Spread, hazelnut & chocolate flavoured","2,192",6.8,30.3,0.1,57.8,57.2,3.7,2,42,130,1.2,0
F004219,"Glucose, liquid or syrup","1,268",0,0,0,87.5,33,0,0,150,8,0.5,0
F004380,Honey,"1,162",0.3,0,0,72.3,72.3,0,0,8,8,0.12,0
F008969,"Sugar, brown","1,552",0.2,0,0,96.8,96.8,0,0,21,150,1.2,0
F008973,"Sugar, raw","1,597",0,0,0,99.8,99.8,0,0,1,7,0.3,0
F008976,"Sugar, white, granulated or lump","1,600",0,0,0,100,100,0,0,0,1,0,0
F008980,"Sugar, white, icing","1,600",0,0,0,100,100,0,0,0,1,0,0
F008981,"Sugar, white, icing mixture","1,598",0,0,0,99.6,95.6,0,0,0,1,0,0
F009049,"Syrup, golden","1,203",0.2,0,0,74.9,74.9,0,0,130,230,3.3,0
F009052,"Syrup, maple, pure","1,082",0,0.1,0,67,60.4,0,0,12,102,0.11,0
F002257,"Caramels, soft & hard","1,620",2.5,11.4,6.2,74.5,54.6,1.5,14,250,67,0.3,0
F004611,"Jelly crystals, sugar sweetened, all flavours","1,582",7.1,0,0,90.7,90.7,0,0,520,4,0.1,0
F004615,"Jelly, sugar sweetened, all flavours, prepared",230,1,0,,13.2,13.2,0,0,78,2,0.02,0
F005214,"Liquorice, black","1,283",5.7,0.8,0,70.3,40.6,3.5,0,120,280,8.8,0
F005213,"Liquorice, allsorts","1,473",2.3,0.3,,88.1,76.2,1.4,0,48,113,3.52,0
F005215,"Liquorice, chocolate-coated","1,552",6.3,9.7,,66,44.8,3.2,6,104,272,6.59,1
F005235,"Lolly, hard varieties","1,566",0,0,0,98.4,93.2,0,0,250,71,0.1,0
F005236,"Lolly, jelly varieties","1,260",3.9,0,0,75.1,45.3,0,0,39,6,0.12,0
F005241,"Lolly, mint flavoured, sugar sweetened","1,588",0.1,2,2.2,93.3,74.3,0,0,48,1,0,0
F005522,"Meringue, all flavours, commercial","1,538",2.6,1.4,0,90.1,89.4,0,0,40,3,0,0
F000144,"Artichoke, globe, raw",145,2.8,0.2,0,1.3,0.9,8.1,0,6,30,0.5,16
F000142,"Artichoke, globe, boiled, drained",170,3.3,0.2,,1.5,1,9.5,0,7,34,0.56,14
F000146,"Artichoke, jerusalem, peeled, raw",245,2.1,0.1,0,10.5,2.7,3,0,5,20,0.9,7
F000145,"Artichoke, jerusalem, peeled, boiled, drained",263,2.2,0.1,,11.3,2.9,3.2,0,5,20,0.92,5
F000141,"Artichoke heart, canned in brine, drained",104,1.9,0.3,0,1.2,1.1,4.7,0,280,33,0.4,3
F000155,"Asparagus, green, raw",88,2.5,0.1,0,1.4,1.4,2.2,0,2,11,1,15
F000151,"Asparagus, green, boiled, drained",104,2.9,0.1,,1.6,1.6,2.5,0,2,12,1.12,13
F000149,"Asparagus, canned in brine, drained",101,1.9,0.1,0,1.5,1.5,3.9,0,240,12,1.6,6
F000162,"Avocado, raw",579,1.6,13.2,0,0.2,0,7.5,0,7,10,0.49,4
F000253,"Bamboo shoot, canned in water, heated, drained",57,0.8,0,0,1.3,0.8,2.8,0,10,15,0.4,0
F000396,"Basil, green, fresh, raw",94,2.6,0.5,0,0.2,0,3.3,0,10,220,3,6
F000419,"Bean, broad, fresh, raw",235,6.9,0.5,0,2.2,0.7,7.1,0,4,17,1.9,41
F000418,"Bean, broad, fresh, boiled, drained",252,7.4,0.5,,2.4,0.8,7.6,0,3,16,1.74,29
F000422,"Bean, butter, fresh, raw",104,2.3,0.2,0,2.3,1.8,2.3,0,3,16,0.4,15
F000421,"Bean, butter, fresh, boiled, drained",112,2.5,0.2,,2.5,1.9,2.5,0,2,15,0.36,10
F000431,"Bean, green, fresh, raw",106,1.8,0,0,3.3,2.6,2.8,0,0,45,0.69,4
F000430,"Bean, green, fresh, boiled, drained",114,1.9,0,,3.5,2.8,3,0,0,41,0.63,2
F000434,"Bean, green, frozen, boiled, drained",108,1.4,0.2,0,2.8,1.3,3.8,0,2,33,0.8,3
F001015,"Beetroot, fresh, purple, peeled, raw",201,1.9,0.1,0,8.4,8.4,3.5,0,54,8,0.9,6
F001013,"Beetroot, fresh, purple, peeled, baked, no added fat",246,2.3,0.1,,10.2,10.2,4.3,0,66,10,1.1,5
F001014,"Beetroot, fresh, purple, peeled, boiled, drained",216,2,0.1,,9,9,3.8,0,55,8,0.92,4
